text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
455,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
501,2,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0
517,2,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
568,2,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,-1.0,2.0
460,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0
423,2,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
495,2,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
527,2,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0
540,2,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0
485,2,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,2.0
555,2,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,-1.0,2.0
543,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0
494,2,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0
489,2,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,-1.0,2.0
430,2,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0
488,2,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0
586,2,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0
514,2,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,-1.0,1.0
593,2,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
445,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
461,2,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,1.0
509,2,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0
518,2,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,-1.0,2.0
505,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
500,2,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0
553,2,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,3.0
486,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,1.0
450,2,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,-1.0,3.0
591,2,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,-1.0,1.0
428,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,1.0
569,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,1.0
596,2,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
508,2,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
419,2,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0
499,2,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-1.0,3.0
561,2,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,-1.0,1.0
504,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0
454,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,3.0
482,2,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0
541,2,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,-1.0,1.0
442,2,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,-1.0,2.0
549,2,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0
459,2,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
440,2,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
402,2,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,-1.0,2.0
537,2,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
565,2,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0
564,2,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0
567,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0
592,2,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
409,2,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0
563,2,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
554,2,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
